0.3659,0.065818,-0.12074,0.15677,-0.082165,0.12838,0.012794,0.20728,-0.26263,0.11466,0.16823,0.077419,0.1684,-0.0071362,-0.095202,0.16925,-0.16365,-0.10987,0.014708,0.10574,0.21291,0.070946,-0.097721,-0.027395,0.049056,0.067527,0.077697,0.22468,0.02868,0.17188,-0.12189,-0.14523,0.13447,0.061656,-0.048312,0.13513,0.0056082,0.034098,0.0012203,0.019646,-0.085101,0.0039105,0.0072812,-0.028599,0.047799,0.056626,0.051661,0.034975,0.065599,-0.026792,-0.01719,0.021192,0.082534,0.037002,0.0090763,-0.099922,-0.067247,-0.0097185,-0.013922,0.15053,0.040847,0.064656,0.04008,0.022966,0.10758,0.028429,-0.019023,0.070167,0.0035979,0.055916,-0.017189,0.048306,-0.075341,0.046008,0.032611,0.056685,0.059528,-0.023773,-0.039093,0.014229,-0.007519,-0.022341,-0.01401,0.041796,0.060369,-0.0027409,0.024467,-0.0066163,-0.01733,0.043952,0.035567,0.082852,-0.010786,0.029163,0.0048404,-0.051151,0.089725,0.028863,-0.052376,0.071803,0.01463,-0.00047374,-0.009534,0.053089,-0.10384,0.0037821,-0.016467,0.014215,0.001726,0.017409,0.0028762,0.0032183,0.046071,-0.031067,0.032086,-0.0026922,-0.019308,0.0093328,0.045684,-0.040819,-0.053249,-0.0055476,-0.023201,0.053247,0.0064576,0.046262,-0.0011793,-0.06586,0.011229,0.03627,-0.031193,0.073652,0.004055,-0.046244,-0.03536,0.089056,-0.10185,0.062251,0.10753,0.046384,0.0022391,0.016973,-0.030818,0.047567,0.029899,-0.036342,0.0030873,-0.0052741,-0.017876,0.032246,0.070834,-0.032054,-0.047225,0.056729,-0.014328,0.033883,0.022807,-0.0094407,0.031543,-0.066318,0.17628,0.1154,-0.011252,0.067259,-0.021029,-0.0072343,-0.0033593,0.0092479,-0.035784,0.031486,0.058644,0.039149,0.10793,0.018506,-0.036208,0.074574,-0.07127,0.0030374,-0.0080315,0.039886,0.027193,0.0080038,-0.0084695,0.0060035,0.039933,0.039156,0.035871,0.093125,0.0050894,-0.020337,-0.051793,-0.015289,1.2056
-0.36585,-0.065901,0.12076,-0.1568,0.082165,-0.12835,-0.012831,-0.20725,0.26274,-0.11468,-0.16821,-0.077451,-0.16841,0.007169,0.095254,-0.16926,0.16367,0.10986,-0.014637,-0.10578,-0.213,-0.070912,0.097697,0.027418,-0.048966,-0.067512,-0.077792,-0.22464,-0.028707,-0.17191,0.12192,0.1452,-0.13437,-0.061665,0.048354,-0.13519,-0.0057162,-0.034135,-0.0012168,-0.019647,0.085129,-0.0039554,-0.0072613,0.028642,-0.0478,-0.056629,-0.051686,-0.034998,-0.065544,0.026851,0.017169,-0.021114,-0.082541,-0.037031,-0.0090982,0.1,0.067239,0.009716,0.013906,-0.15056,-0.040841,-0.06464,-0.040037,-0.023002,-0.10764,-0.028461,0.019064,-0.070136,-0.0035839,-0.055892,0.017151,-0.048308,0.075353,-0.046036,-0.032659,-0.056627,-0.059572,0.023742,0.039071,-0.014271,0.0074592,0.022354,0.01393,-0.041767,-0.060373,0.0027565,-0.02448,0.0066876,0.017261,-0.043857,-0.03556,-0.082853,0.010832,-0.029129,-0.0048171,0.051206,-0.089713,-0.028854,0.052388,-0.071767,-0.014634,0.00044293,0.0095481,-0.053084,0.10379,-0.0038635,0.016446,-0.014207,-0.0016909,-0.017421,-0.0028344,-0.0031941,-0.046018,0.031069,-0.032127,0.0026963,0.019307,-0.0092986,-0.045708,0.040829,0.053241,0.0055817,0.023197,-0.05322,-0.0064423,-0.046275,0.0011326,0.065808,-0.011199,-0.036288,0.03123,-0.073619,-0.0040335,0.046164,0.035364,-0.089031,0.10185,-0.062241,-0.10756,-0.046347,-0.0022014,-0.016953,0.03086,-0.047536,-0.02986,0.036322,-0.0031295,0.0052863,0.017843,-0.032287,-0.070825,0.032063,0.047308,-0.056701,0.01432,-0.033834,-0.022793,0.0094234,-0.031534,0.066272,-0.17625,-0.11537,0.01126,-0.067294,0.020996,0.0072321,0.0033639,-0.0092176,0.035723,-0.031486,-0.05861,-0.039117,-0.10796,-0.018546,0.03619,-0.074587,0.071278,-0.0031224,0.0079974,-0.039841,-0.027146,-0.0080243,0.0084284,-0.0059974,-0.039988,-0.039142,-0.035812,-0.093218,-0.0050487,0.020328,0.051718,0.015241,-1.2056
